AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control,mean_gini
0.8796936121551585,0.876190746023524,0.8862939350293849,0.8787940125924083,0.888003240951505,0.8877600727779217,0.8858758990694928,0.8874114787980298,0.8764149294125317,0.8841749723929987,0.882642503250645,0.8844327362676262,0.8764577608627491,0.8761937484074988,0.8758165664329242,0.8681800710767201,0.8731644596337742,0.8706487846679317,0.8837647652362893,0.8744677906140444,0.8818248444532114,0.8797312372432193,0.886782592642463,0.8858812238680721,0.8842960280261357,0.8838865925632017,0.8877110358997696,0.8827336230723156,0.8829607348293372,0.8840872829734578,0.8892671115105278,0.8861190013944262,0.8855817836133579,0.88310822417159,0.8827002246036562,0.8776970391223547,0.8843562877098868,0.8774637294948797,0.8792776294699763,0.8818914331216763,0.8728898025003428,0.8846080201964484,0.8736530695851117,0.866563102330257,0.8777234456380753,0.8691315176435833,0.8779139600923921,0.880200561011765,0.8762147404070666,0.8804369323269421,0.8857514976425285,0.8794134911296214,0.8835578520792459,0.8851065700298976,0.883940031932256,0.8888722873931459,0.8858418875477211,0.8813168988703071,0.8852083924189723,0.8879711507032977,0.8892875839301544,0.8888047407899882,0.8849570112154489,0.8855110386292726,0.8873579078392831,0.8875548369479488,0.8837973299193175,0.8752406155463696,0.8866891148601256,0.880345175028202,0.879921158170335,0.8854373148852431,0.8817212014961837,0.8814084484652749,0.8798331912969058,0.8789314395822497,0.8849815691482643,0.8863917830443858,0.8803295814368552,0.8712948660195696,0.8822244786346369,0.88574087448924,0.8806089220033803,0.8760118637231622,0.882895948515515,0.8815148554632328,0.8849056075613344,0.8846273810695421,0.8876477458590595,0.8792808391928119,0.8752777827591088,0.882868646083053,0.8846529260590369,0.8830066632875717,0.8872028279799953,0.8879697802497666,0.8699734568662127,0.8854094312670111,0.8840643930345025,0.8847648388753168,0.8817236235915392,0.8702118150598162,0.8857083336339405,0.8887747652034608,0.8848675366133238,0.8868650212769325,0.8818740681464107
