AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control,mean_gini
0.7534607945608853,0.762107845972331,0.7539587799724594,0.7561628848005939,0.7521429336139148,0.752719284507747,0.7543436000536248,0.7563045700305843,0.7562558747106802,0.752206323260046,0.7519902815679811,0.7525042417432277,0.7506436135456259,0.7513183298775742,0.754973015740697,0.7696020497585561,0.7547759082859932,0.7557311764238317,0.7537190400642805,0.75650636785343,0.7585305328686702,0.7552267063129264,0.7562807956884023,0.7545649072426128,0.7617483077916956,0.7567368026034008,0.7528739100240207,0.7550169995884546,0.7583660933877943,0.7564248742092543,0.7529446921678997,0.7557077250313085,0.7605147159957288,0.7525721508381233,0.7530211737664446,0.7526352267996511,0.7524288879067831,0.7527095341212797,0.759884619245691,0.7505224561771473,0.7720437861527217,0.7568758270995243,0.7579476474604967,0.7579435898357343,0.7519560199401502,0.753903291851933,0.7514556838611814,0.7507558008256502,0.7585575319914929,0.752286741423765,0.7523645790900773,0.7580317397069445,0.7558761962374134,0.7535472471422653,0.7559142755475232,0.755056879989734,0.7603553149535361,0.7564519249893535,0.7541647793452233,0.7523155067909033,0.7535172733845253,0.7538633649241472,0.7539646668201254,0.7549851722153836,0.7544942076010778,0.7590400861177238,0.7530698816142194,0.7580533271952052,0.76229127372321,0.7642241622476956,0.7538730246304168,0.7713260883483462,0.7549301631893135,0.7651807769827118,0.7523303479136071,0.7538752885494737,0.7536136051073323,0.7551570322493987,0.7555233939549457,0.7553337190027762,0.7575682691163437,0.7512258282632029,0.7522973536523851,0.7536262769779275,0.7553141249912555,0.7538757421377323,0.7574971528517517,0.7519545265525117,0.7574674230387004,0.7523484759651564,0.757584617499203,0.7600158367247959,0.7543224360549217,0.7532337452793968,0.7512778072179995,0.75510022374799,0.7670960148662191,0.7534911545824032,0.7511983526979029,0.7528067317411024,0.7543100856153109,0.7602214641706694,0.7520942428755657,0.7547092853276034,0.7512936529685934,0.7518864564145308,0.7555698729193375
