gene_symbols,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous
TYROBP,0.0043313084,616.8936,0.004937806,0.0062661483,338.14795,0.0038192368,0.004389679,342.49832,112.046844,0.004602931,437.0171,0.005476889,0.004960731,2200.0144,82.89933,0.0045875413,0.005629762,0.0054431492,0.0042506983,0.0046061785,0.0055467845,0.004639985,242.11745,0.0044994233,0.005272904,0.0046022898,911.7829,0.004259423
CD22,0.00010411889,15.57243,0.000102849706,0.0001491427,5.7738543,8.487939e-05,9.893304e-05,6.839276,2.1836667,9.872195e-05,7.255078,0.00011172142,0.00013637674,30.057543,9.369809,9.67231e-05,0.00012234817,0.000111282556,9.665308e-05,9.4453004e-05,0.00012128993,9.7893346e-05,3.925246,8.194752e-05,0.00010186255,9.813008e-05,12.288303,8.2954546e-05
SEMA3B,0.00023682047,60.791355,0.0002621693,0.00035467916,63.391468,0.00021008162,0.00025361998,15.616657,7.671233,0.0002535513,14.85171,0.00029995223,0.00027819886,29.527626,1.4893672,0.00024820567,0.00026883223,0.00024298977,0.00028238102,0.00025203766,0.00029411947,0.0002748756,22.5445,0.00021131689,0.00028331336,0.0002518395,11.46817,0.00024380462
LTF,0.00045127858,36.8112,0.0005696336,0.0007085357,89.33202,0.0003822198,0.0004275561,14.165731,30.470192,0.00044543372,10.228354,0.0005402474,0.0006773997,54.046974,2.6476305,0.00046258615,0.0005644649,0.0006055501,0.00046352443,0.00057835283,0.0005658802,0.000516552,149.90222,0.0004976801,0.00050741655,0.000466603,18.395203,0.0005582452
ALOX5,0.0004739353,101.38037,0.0005423141,0.00063472753,28.619644,0.00041525136,0.00046130148,63.306774,16.820534,0.0005027571,31.4421,0.000587209,0.000567095,235.96999,11.387608,0.0004840572,0.0005892811,0.0005402286,0.00044249895,0.0004707005,0.00059786055,0.0005298967,34.022106,0.00047753073,0.0005534684,0.00048185178,39.3482,0.0004407224
GPRC5A,0.001226175,217.3366,0.0014453508,0.0017277302,173.6236,0.001047226,0.0012346316,41.741016,81.22757,0.0012683299,44.427788,0.0014868831,0.0015247221,210.25757,6.4735627,0.001254671,0.0014598306,0.0013802907,0.0012782032,0.001263364,0.0015230415,0.0013708208,219.81224,0.001187102,0.0014098495,0.0012688185,65.2364,0.0012592301
CD6,6.216436e-05,11.803552,7.749308e-05,0.000112088084,11.994566,5.5436423e-05,6.923327e-05,9.017833,6.086326,7.3237214e-05,3.6959248,7.406433e-05,7.5331955e-05,24.517635,4.2620287,7.395852e-05,7.7074976e-05,7.580189e-05,7.7106495e-05,8.0660066e-05,7.327112e-05,7.1394235e-05,8.391042,5.8870173e-05,8.553155e-05,7.03711e-05,49.125187,6.711416e-05
WAS,0.0002440633,62.874138,0.00027729734,0.0003371777,15.653912,0.00021816413,0.0002481085,28.142475,11.980335,0.00027357505,10.684067,0.00031200392,0.0002872392,119.27949,3.356454,0.00026196908,0.00030655277,0.00028959403,0.00023624368,0.0002475371,0.0003177539,0.00027462197,12.893667,0.00025210058,0.00029623872,0.00026431325,31.970583,0.00024277346
CLCA4,0.0003478105,5.4923615,0.00039768155,0.00047052905,228.2041,0.000284172,0.00034098927,2.8536625,30.667006,0.00035975865,1.6120185,0.0004130701,0.00041050994,13.951765,0.88246465,0.00035433762,0.0004469094,0.0003720761,0.0003488224,0.00034003417,0.00038817548,0.00033070034,226.40971,0.00027999177,0.0004475669,0.00034126444,12.769809,0.00035699972
IGF1,0.00023123437,47.36455,0.00032249079,0.00034503007,23.539011,0.00020309494,0.00021883368,27.231256,9.08148,0.00024405663,103.28439,0.00028522228,0.00030571807,106.43825,3.9840515,0.00023025378,0.0002617351,0.00026026677,0.000248541,0.0002575621,0.00026940554,0.00029755014,33.70189,0.00024803297,0.00027985906,0.00024666515,41.276665,0.0002383988
