gene_symbols,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous,unlabeled
AC008268.1,0.0321169878652268,0.0243985049779768,0.0297189505181324,0.0304911070974608,0.0344316857786331,0.0294341007804537,0.0299496851121302,0.0323819878533204,0.0346000012034271,0.0301367389102866,0.0280258820666126,0.0217977180790571,0.0299048707871576,0.0310254285785425,0.026711421150806,0.0143791172446497,0.0278287663948532,0.0297808900569492,0.0219560120551325,0.0256719507881618,0.0334877829551721,0.0270815181019007,0.0354018450697808,0.0269969074702121,0.0269795196897933,0.0319939864954505,0.0306321212677784,0.0300419643787386,0.0357548274872986
AC013264.2,0.0176551559058633,0.0161749158764733,0.0168796156544787,0.021478845425253,0.021789731506214,0.018384479589198,0.0193529847621551,0.0190123580240654,0.0190861918843152,0.0174979911916584,0.0202203096466932,0.0198747476916377,0.0215486417627642,0.0169242397856734,0.0198280673851526,0.016262036022483,0.0170268894938918,0.01878703228249,0.026667387449292,0.0190721850000396,0.0204647793583255,0.0196874658847646,0.0177356749502873,0.0188424548781234,0.0245280848078964,0.0178425882847918,0.0180223970550138,0.0206954558409853,0.0202080569648419
AC016831.7,0.0207236281137791,0.0128498518706196,0.021468334352933,0.0192187745738713,0.0211023209876355,0.0170809989665746,0.0230618858181735,0.0162265805690613,0.0213987474845617,0.020182524785952,0.0173336404205289,0.0199356472347717,0.0192812347871803,0.0155792229027152,0.021775722390709,0.0169768259986441,0.0176139011388537,0.0212403939055387,0.0127165037692789,0.0182438808553914,0.015497265630897,0.0259113269596539,0.0194265510726536,0.0193760798680331,0.0204370602729344,0.0192134198492326,0.0213208258950895,0.0188044480293412,0.0207172221174807
AC020571.3,0.0565137380764922,0.0503965837051714,0.048153521623398,0.062695471004415,0.0524774428746746,0.0563112559036208,0.0503127503308726,0.0524638990882126,0.0677357579458218,0.0577089882013002,0.0556829124112,0.0614513188862122,0.0450126588672325,0.047403400976399,0.044998337604551,0.0331911274896471,0.0712811551986654,0.0470098723251358,0.10000172923777,0.0556005081587636,0.0554925603805245,0.0575741980605208,0.0591989286181246,0.0546038582224156,0.0643796527153435,0.0648490584579847,0.0588459520449726,0.0525557931381781,0.0513976594580447
AC069363.1,0.0408315924729789,0.0370825714761907,0.0437903944059265,0.0451530537898479,0.0518408609742454,0.0376930546220802,0.0449710270356736,0.0425549036349739,0.0545509409631531,0.0473456826856374,0.0356977148241711,0.0370345388850922,0.0478362256016329,0.0432962896608285,0.0402280706972864,0.0176120426123856,0.0392970548921386,0.0368051002416474,0.0525743736127626,0.043299885117723,0.0362133641856793,0.0470187508009382,0.0399705162953854,0.0441916005844602,0.0488569486371352,0.047449977242037,0.0442519666793869,0.045083286262113,0.0431462265508079
AC092580.4,0.0258350497200057,0.0203424047131967,0.0270206611687205,0.0245496211318925,0.0268313987579949,0.028517762113246,0.0272798171769104,0.0260842785643663,0.0260921509012858,0.024672447938321,0.0272333984270503,0.0247634851711797,0.0253560747431698,0.0229355999717537,0.0228736162114791,0.0186135004618932,0.0229040827121698,0.0300956028340926,0.0323624473006972,0.0244424410167697,0.0268895826923251,0.0257763036960076,0.0253472610606001,0.0245676201901641,0.0268381725870059,0.026939927850653,0.023248075363947,0.0291415296087817,0.0240272420550074
AC104820.2,0.054194642241532,0.0498368382109711,0.0653514063801447,0.0611381105444863,0.0529981036795873,0.058868113431827,0.0515576923772687,0.0690128194723645,0.0647947755400523,0.061158454528363,0.0673912686314731,0.0716615291601704,0.0602470966460634,0.0552536262680548,0.0726439590455209,0.0573835183801724,0.0512833203748263,0.0622903828285266,0.1442382746549941,0.0551023580556481,0.0598781949043664,0.0665497084631239,0.0757877633872352,0.0587234735079264,0.0721448211573881,0.064180574437158,0.0694104062660408,0.059183950256848,0.0751820623046018
AC133644.2,0.0256394580906069,0.0310640374003523,0.0354918109969517,0.0322852186223763,0.0377404250904258,0.0331104170038916,0.0347506028919502,0.038529767982995,0.0381394510613062,0.0329595263956849,0.0312848275514744,0.0323344981090346,0.0311618682825983,0.0365384272606967,0.0388623813211525,0.0440017139174074,0.0287072265220583,0.0246917898057259,0.0086340896003853,0.0363916822929067,0.0360507359562428,0.0409094412295246,0.0383449420422562,0.0318157557213651,0.0390408871179327,0.0410469675086997,0.0384816230455064,0.0370251791311826,0.030985946449172
ACAP1,0.0142179278027451,0.0121322346446429,0.0151496284264412,0.0154852446058523,0.0170213193041831,0.0140971288262289,0.0132428177570856,0.0146806580565,0.014202787688486,0.0130054043671693,0.0149788804990543,0.0164401975485365,0.0155114228327655,0.0145796153666501,0.0136380157813662,0.0144820858354793,0.0146877000489231,0.0167782265334015,0.0176979464341021,0.0158976815625871,0.0140553383268688,0.0180742322944588,0.0150815610069746,0.0129264677494824,0.0191133227863858,0.0165495771438349,0.0149322177945297,0.0168508976480213,0.0153665742852193
ACKR1,0.0271818124420395,0.0190903528651717,0.023458716712559,0.0246468645461344,0.0238240332682055,0.0174185527258283,0.0212736841360176,0.0201968554024212,0.0209682555496548,0.024825731947106,0.0260252309381774,0.0203795833364333,0.0175504394384697,0.0232102322442146,0.0277716482987524,0.0197737154382423,0.0210316902800792,0.0199949187714416,0.0421176739580783,0.0185298424474168,0.0243315759044118,0.0314341463294904,0.0253319687539958,0.0216365734621245,0.0240758105003267,0.0281840184029864,0.0291720185660184,0.030528983079732,0.0231209504266412
