features,AT1,AT2,Arterial EC,B cell lineage,Basal,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,Lymphatic EC,Macrophages,Mast cells,Mesothelium,Monocytes,Non-T/B cells,Rare,Secretory,Smooth Muscle,Submucosal Secretory,T cell lineage,Venous
CXorf36,0.012390199567885396,0.011123211849116896,0.013450362240500663,0.017487187585048067,0.01337948347943295,0.013726347232779301,0.011739175983168476,0.012587146085525216,0.013409197802876454,0.011405473209501612,0.012558158812875501,0.01261153152041019,0.008105061918084678,0.015870696289882996,0.014045800452851014,0.012404420243501444,0.011185380544710329,0.015514981702375698,0.011528783571405925,0.012937071327235004,0.01622531644589041
CYB5A,0.005262190971047123,0.006510833166408983,0.006770191539310552,0.006896118275499138,0.007390661841666253,0.006733213360714752,0.005924830120182448,0.005812083407995392,0.00676088918600031,0.0050156372033583465,0.0055874761588468914,0.006832897946182519,0.004392875400452855,0.005635683045758119,0.006299153413266091,0.00646992141975296,0.006611955182930454,0.0073992292514769445,0.008129967874712716,0.007514803928314238,0.007422458773661042
CYBB,0.0055486069632987665,0.00565387328521647,0.009443091464996839,0.007490213310608281,0.0056082150605985025,0.009460554771370313,0.005774234677190304,0.007310128688830801,0.006045930828953232,0.005994882587512247,0.005305504453548817,0.006195339431853464,0.005403494988171415,0.007522833486998504,0.008678440884522179,0.007353664824407949,0.007540642323040409,0.007010101229746071,0.007625822542982885,0.008043056725499736,0.007486762756311457
CYFIP2,0.006617874749968371,0.006662599553880984,0.0089013233096244,0.009357752493086277,0.00937509101876359,0.011089575697005223,0.007915202240483593,0.007235519297443927,0.009248179084410823,0.004310665786876337,0.006601407325205549,0.007049997246886663,0.0054522978803584875,0.009842670422356738,0.009350614206650138,0.009710744353451414,0.008895969398285688,0.009574052105223713,0.007861932951223748,0.008002458530945502,0.010174292573334855
CYP1A1,0.040896339666097264,0.03672488076130471,0.05910628093980807,0.06196782896488068,0.04494866744867748,0.044726613341667124,0.034479684899556294,0.040881524629663754,0.03496510644898747,0.03382313268237445,0.034585210388163624,0.048536437576975386,0.033162723504639585,0.0519265792173931,0.0538646924172998,0.05041155087352486,0.04673643728672003,0.0524441066718875,0.043615394161601054,0.04638150793062743,0.05499911478778255
CYP1B1,0.0062896234317147935,0.006956580696832188,0.01165458779513851,0.009379909671755839,0.009741732149892702,0.01261674425581355,0.007284270146924015,0.007349534199084757,0.007041096859967125,0.006787557430996952,0.006209385700217456,0.010019558618506065,0.006280871806574377,0.007972680315119223,0.007642341349127791,0.008986285981193788,0.007915274084579737,0.007796376000002735,0.008852353747015934,0.007887984422746765,0.009189496387918179
CYP24A1,0.017403565873838286,0.014615320759759232,0.01998651258691249,0.023810599050503166,0.014997136830737428,0.02107149682000477,0.014710929166035766,0.017080404054789496,0.018416351409391737,0.016640981032206834,0.014302793522638309,0.01766650824167991,0.012867519148238287,0.016971832903810314,0.02002850767494608,0.01872058437097834,0.013775622811133217,0.024586021933530114,0.01707328256082964,0.02062278697070845,0.018679152676344745
CYP26A1,0.018102971992281804,0.019650579790503286,0.023215169574481373,0.0201255126664327,0.020764342007724024,0.023315865837935865,0.015600746791252926,0.017173089224410434,0.017903218168284257,0.019033763963601104,0.015235126624638037,0.022072560176370288,0.01131585065904475,0.018101342054194315,0.01981165108378223,0.019965905518464968,0.019909954828341084,0.018394382172316252,0.020874975188762145,0.020564664515420574,0.01892283380272959
CYP27A1,0.007233624051582226,0.005601186014597992,0.008982841838230591,0.00854750233269252,0.009131933179676914,0.009636623526153444,0.006458919522193887,0.00559726165606177,0.006673962886770125,0.005273813653282699,0.005986386494643503,0.007518005319370386,0.005613002656105961,0.007050262720192031,0.009843062953120863,0.007872725407268136,0.0073907968764346365,0.0074406730869457285,0.009222201144902704,0.006415664094998625,0.009905512026096514
CYP2A6,0.018122265581987887,0.016701768106540858,0.02129131723894394,0.01719371823968638,0.02092555563601392,0.02361064641026456,0.020380171803623406,0.023499493706956417,0.017762778032099337,0.014385986407680774,0.017445999827529465,0.01822090047111191,0.012859369020616624,0.019482076024035913,0.02111180920488652,0.024459323706294795,0.019859697455421602,0.023220490932490873,0.017390493856077535,0.022706905916409427,0.02231882168726275
CYP2F1,0.012111349907252386,0.008679906475933346,0.01176968593001178,0.012157851229173528,0.011062911202717874,0.012563588376410178,0.009292650397678556,0.010449916653948151,0.009192747433465353,0.008612281546510996,0.007511362391637442,0.010305919999178782,0.007345067093677474,0.009719381865753322,0.009071783536632344,0.010520165905632803,0.010193353544316237,0.013582937006293991,0.011265890890960788,0.01151922277082635,0.012049845167067488
CYP3A5,0.014339856173458263,0.010900239007837547,0.016612339189558224,0.013422935262827453,0.012407369304019897,0.01567857326990978,0.012270677904185947,0.011311646097268334,0.011790712785200752,0.011562724793337097,0.010958283073268585,0.012956511618153725,0.009225654779731208,0.013351277184035767,0.01595489933606177,0.01234804835888425,0.013564552590698007,0.017655929422849978,0.015462316529844138,0.017605718875678796,0.016139734960310705
CYP4B1,0.0061896173901465346,0.0056506130248926666,0.006415709902678848,0.006855832792359925,0.006875370880378848,0.007899893335605025,0.006407289772925285,0.00747054115921577,0.0077120873832389625,0.005432066712979854,0.006337836400311909,0.007735092938977879,0.004948815441281815,0.007616274036559499,0.00707287778021842,0.00988842165783838,0.006847456959330541,0.009196143698997182,0.007516648964338611,0.007870752364512498,0.00790610647851397
CYR61,0.0051354362989569505,0.004938009726555584,0.007132970983607179,0.00667550907211293,0.005889879477185523,0.007146956035289369,0.0054940841191400665,0.004819962795831751,0.006887081788309676,0.004966450696001465,0.005756848561284032,0.0054414958779579695,0.0041530056575842505,0.004776440756368238,0.006755301595069354,0.005111949211408823,0.00599991147732452,0.006028014946554625,0.004986367229442393,0.007286692590437758,0.00805181811685892
CYTH4,0.009359932410515578,0.009412959554653393,0.010278667339698368,0.00990109155821297,0.011599541154729921,0.012522750710870252,0.008617182403720431,0.010620701425928974,0.011097416397908313,0.008932803418022339,0.007734158232600489,0.01016690673317302,0.006520693081018853,0.010422422542004957,0.00938778218166831,0.01134945728570878,0.010476834424614376,0.010587184220305407,0.012555639762375607,0.011672862805218991,0.010986762426146175
CYTIP,0.007068002141380089,0.005217914132295989,0.007329254465068302,0.007307522578601181,0.0070005726006417334,0.0074914639530216445,0.005195032155407195,0.005064275885580117,0.007348664145385715,0.005098639054058689,0.005680486068980323,0.005576694803772515,0.004335990036808842,0.006725611912501781,0.006340467242687404,0.007310543649856293,0.0071401966893003144,0.00779067009174334,0.007683989378554849,0.008337700451174641,0.008619307616312022
CYTL1,0.018485752509743648,0.020577226434519834,0.02428814619924534,0.02707912571232857,0.02211539571289345,0.02300347240560565,0.024848734257195713,0.02252655506004708,0.027471669806607358,0.01941703747050284,0.017400645844838154,0.018824435513196028,0.01173283799106969,0.02586048464936866,0.026050719246546415,0.02289145754150925,0.020548938284248176,0.021498503510865997,0.021974231742737958,0.023868696133947317,0.01820473690084943
CYYR1,0.010617757743482066,0.009980082703655795,0.01637552575668867,0.017803091048404582,0.012265570046650142,0.014181212438118613,0.01129198102876628,0.011799541237081865,0.013923683918223967,0.009927630368539768,0.012552232318077996,0.015074772392691761,0.01089370444665596,0.012986070464633187,0.014612280937694773,0.01384872573238737,0.013093483253793121,0.0191010462363194,0.01046850453033472,0.012900299561685797,0.01589185152792272
DAPK2,0.008547875030454219,0.00817792346867881,0.013958686742551846,0.011820553288060455,0.01033683897883242,0.014122974987788061,0.007156422558241766,0.010012345627233146,0.011410881432442342,0.009008580123458905,0.009291361449398416,0.012212990024407703,0.008744543451610784,0.011118192421934287,0.010870150373022176,0.012606563166317458,0.008742109729215426,0.01138116029436508,0.01087414522522604,0.009637916964839309,0.014188163228822454
DAW1,0.010210189163665208,0.009676377964853709,0.011507845617937607,0.013896655721942108,0.01322651360811315,0.016324905422619017,0.010029392940748196,0.01222610136585699,0.014508112208941817,0.009998756092931146,0.009752029318829448,0.012849616110083015,0.008880476740802255,0.012204894211565958,0.0134759662809065,0.012856701749169322,0.014086820660622206,0.014292971829187874,0.011980428904806207,0.012807471023861323,0.01553074159288022
DCN,0.007008297546925665,0.00649950799984523,0.0072652929033277655,0.00969796261583082,0.008169001330311529,0.007028879625619771,0.007261462289575825,0.008998192078812924,0.008400109213300725,0.0071042562627840235,0.008360918414561817,0.008236567920723222,0.006559342569451942,0.008911454272866189,0.007434032492457046,0.009102781200047476,0.008538683708886345,0.008858206380430264,0.009400893206379362,0.010447151039195007,0.011318344140837305
DDIT4,0.004325926939879522,0.005163574493512084,0.006543470576224359,0.006547021820383493,0.006156659268479371,0.0070577954131878,0.004466483856414377,0.005502034391247279,0.0053963559443047145,0.006034325240676705,0.005207452960939365,0.004696401290553916,0.003590804933571189,0.005522157709204175,0.006073952851013811,0.006202486430146401,0.005186816687065912,0.006336148901351852,0.0055756364890055254,0.005368583330462153,0.004533121548922215
DEFA3,0.03217273752418062,0.035132557233630915,0.04253470825179846,0.055835763573169356,0.034672204114374924,0.045430301769559,0.027581899226340925,0.03562909200969366,0.040829038437705585,0.03396036419038196,0.02825100789953329,0.043455808106319056,0.029231102579535095,0.04111957278070052,0.04152849112039542,0.03980782812502465,0.04357663528394116,0.04881627463626291,0.04669429121067899,0.03546499953116566,0.039247764602849566
DEFB1,0.007506653393234628,0.006327364463561588,0.007950705954863125,0.010010951254833806,0.008245667386056976,0.009281004842893304,0.006250332322851692,0.007623760138163788,0.007926403105156642,0.006685640601869557,0.006178221439107198,0.00823201852094959,0.003949114957094346,0.007006525420261534,0.0089811237420511,0.010196221726932799,0.007357335498952718,0.009115838516879755,0.008135491582172735,0.010041578881539266,0.010016851078940972
DEFB4A,0.020291701605842753,0.02136802997164468,0.022968342856666185,0.02542825529048025,0.02419369816100968,0.023160020752068834,0.022088173340355115,0.02093425490097456,0.019067495571661666,0.01514763958811801,0.020300882958830365,0.019374446274038906,0.019513872536043423,0.026027335267281557,0.023536001793942597,0.022114217516493177,0.018297218608458617,0.024361178204656015,0.02368538208841589,0.025197605402930437,0.025977358567943837
DENND3,0.008022047025047423,0.007939903059111804,0.010208251809810227,0.009594914484423374,0.00876531095947079,0.010721935344729745,0.007820015902659343,0.00785310159136646,0.008761213046712847,0.00630321015580588,0.00859538171338012,0.008666318881583736,0.00738443628800021,0.009369827325401495,0.009050564241614767,0.0100526449162917,0.010064376724457931,0.010685905277931182,0.008546290672233527,0.008264650296968217,0.0077140094012899205
DERL3,0.009974447179683687,0.00896747024508729,0.01420267607964375,0.011786719560834545,0.010837889182868992,0.014970696630355359,0.00832724824309486,0.01020765542016601,0.010772303636719348,0.008896098946043554,0.010593923671495581,0.012394517022413627,0.008584929050664636,0.01230989665149413,0.013466601917204765,0.011941591605255614,0.009778260535338357,0.013367366140806334,0.012577804945382402,0.013211777037300814,0.013605842916888539
DES,0.014342256530152132,0.015028829733866244,0.021229930854850212,0.020487696245667656,0.018976958927847728,0.02116172231797469,0.0143398257083094,0.016054203737989648,0.01604219641614761,0.01449950329069371,0.011107890310792396,0.019159564595539094,0.011065024840441149,0.02375545287788691,0.017537669074233386,0.023522528018652178,0.017738571481718448,0.02375352494919176,0.021633357182556812,0.025500908318218083,0.019703109958117276
DHCR24,0.005336965764466257,0.004562286673893785,0.007311535613043795,0.00619479909631653,0.006077932114776661,0.0059666688053293514,0.0051994165175623715,0.006674323856825415,0.006232160495507488,0.004788014375414501,0.004907315009311673,0.004969527124302515,0.004790502224636953,0.006476036924703226,0.005617317983236673,0.006654081491209788,0.007414012910008056,0.00512862862251038,0.006704619350854943,0.006615009386538572,0.006882124989186714
DHRS9,0.008346155628762486,0.0066485751257189755,0.00796898504637079,0.010134475121711298,0.00649468919331814,0.011224552770871272,0.005773385673394439,0.007507409615377032,0.008590751917766763,0.007070663217937042,0.007863212423813815,0.008811908389574415,0.0061686350178617125,0.008042031486763045,0.009548118820769093,0.008647246379353195,0.006872693757897012,0.00944832152726133,0.0092733891909639,0.009612971381656933,0.007499818011292732
DKK1,0.014262048628139507,0.017455583787872802,0.021236255787288667,0.02335682378826671,0.015114717483923188,0.019836647131936405,0.018108360566804423,0.01461589428629023,0.019022681605182067,0.015292700454282087,0.017198828687080177,0.020682306192681837,0.014282323569311292,0.018471979509626514,0.018462186839383984,0.023836302649832466,0.022080862809883278,0.020011633367749523,0.023594550965923257,0.019686125250086218,0.018245925428126194
DKK2,0.019372978326824858,0.01804297026068037,0.024485581689988923,0.02833752035373138,0.022661878090068487,0.027777835405089393,0.015764675847399174,0.020740047323552765,0.023295691338143073,0.019282527151411384,0.02143715530784318,0.02417939847914577,0.017826158089551517,0.02435741969131284,0.02379506241670803,0.018313631354058738,0.020971606915799725,0.03429826953669343,0.025195134468916594,0.025370106087942306,0.028307114187344235
DKK3,0.009859269353519827,0.006034398296459523,0.009154052235167728,0.009699495596585493,0.009388056828549082,0.012215272156401431,0.008689381739227646,0.007864794186964232,0.007580588000309282,0.007107198841817039,0.0076415868213212165,0.007437336322919433,0.005949619775580776,0.009235098338397927,0.011550154645099892,0.012124349241233158,0.00898749634617764,0.009157544204971753,0.01117782567898427,0.010259898345539595,0.009073450934487913
DLC1,0.006016034362561325,0.0074343564076988465,0.008653805504319208,0.009342386717849857,0.007741375597866298,0.008848251130419298,0.005893782637986148,0.0066435048738050185,0.00787529926497186,0.006159314967752662,0.005735758161458548,0.008120051864646956,0.005617091332618872,0.009117401725678216,0.008319371189066508,0.0089112203729464,0.006931814527918939,0.007854154288807732,0.009562159038930474,0.008804787344820784,0.008457623609300633
DLEC1,0.011079368883382118,0.010231307304606405,0.01377953290687292,0.011967015545278093,0.008990852031272296,0.011468786163303425,0.011743287599213614,0.010385996527747729,0.01020746740850432,0.009378987640498387,0.008541293155358735,0.012399482025806824,0.005882411338235048,0.014360916603505795,0.011509558151538868,0.011726206291880072,0.010765538838135866,0.012791599379698397,0.01323608540589455,0.010550970797274897,0.014652304063865364
DMBT1,0.010232579858443573,0.009545759258319506,0.01255638336489607,0.0131034754398503,0.011323790583606481,0.015699991630416493,0.011587137433197453,0.010143534563245791,0.009609841692900085,0.007313235359289346,0.010649783207563412,0.009921185799321388,0.0065930842023085605,0.012588555759516694,0.014718084166039688,0.013067339807064276,0.011623367089513798,0.013368553195962283,0.012758009939401722,0.013502562230957941,0.014333049301156085
DMKN,0.008189486580387755,0.007539368769175598,0.010225856517529344,0.007080921758059664,0.008711175573358624,0.009067408192795882,0.006523100393392588,0.0071729174805542795,0.007565862639650144,0.006436079250257432,0.006583862664330433,0.008306213011325683,0.0055805681842585,0.007471168901590075,0.007708089486780616,0.009168551682488556,0.008817284478909913,0.009453140089675391,0.009320020812333223,0.009494732181996231,0.009046697236365002
DNAAF1,0.007060212513876506,0.005673866645069121,0.008984480912396097,0.008391973290302094,0.009018925556740881,0.01099744841636784,0.006306286338061792,0.007646885995088901,0.007659459716031947,0.007058529472571804,0.008285750544551362,0.008921756975856067,0.006072687583136568,0.008488722000051012,0.008639941026855873,0.008818855910977813,0.008375354284298057,0.008572048398153701,0.008081266529437749,0.01008494840496147,0.009579697516674528
DNAAF3,0.009033090430628117,0.009941636477005064,0.01415680958455995,0.010000712677665637,0.010499966449344516,0.01360556247297657,0.008077432558807086,0.009954888687390771,0.01273438736530036,0.008182035252589452,0.010340477186384388,0.010205065246417549,0.005231241551342283,0.010494848941757156,0.011262563000979432,0.014291613547436773,0.012697876966716324,0.012876114766947834,0.011238198285029637,0.012404553301169664,0.013138498411912064
DNAH10,0.009310726155700234,0.008435660382206221,0.0082242282394551,0.01043861430924572,0.01047042331461913,0.011480049537358199,0.00897916181013584,0.00986142287976255,0.011157577498703872,0.008797867874629477,0.010756577888692699,0.01091715901815427,0.00779915053648087,0.01154359570078064,0.010393353832128279,0.0090298275328494,0.011226402165285811,0.011188805583758623,0.010057791199744264,0.011699880140845989,0.011421608081337511
DNAH11,0.008296883263642188,0.00681972476610563,0.010421643937278046,0.011941800897386785,0.010993365263834466,0.010667035128996265,0.006112433832880627,0.009737180539661286,0.01013511133797531,0.009392229802899145,0.009944880223805122,0.007985938631766382,0.006705694118756286,0.01083904832124084,0.013966471673782123,0.011112706347631774,0.010081044541542142,0.011415032006671343,0.009673509938764941,0.016414356746338014,0.013094330433407046
DNAH12,0.012780372987788202,0.010169593738791984,0.014835786402720383,0.013774001662440744,0.00864208281965823,0.014543015066892269,0.00934701152052298,0.011191333551136405,0.009149688338440362,0.009623069290016807,0.009208745718595672,0.012200275869943582,0.007748638757810932,0.00975580768584687,0.011971494474979402,0.01207805310499932,0.01072137806018033,0.014182567549063961,0.01196117286856965,0.01192334830265245,0.014575004251951225
DNAH3,0.008708103563265158,0.012498333607527218,0.012246299325316899,0.014259135583957517,0.00901531512083929,0.017030060386315937,0.009668257413478421,0.009468627421816613,0.008918654341625016,0.009868002709937023,0.010110652595878209,0.011095367422976182,0.008095898088385792,0.010245045891885985,0.014714969432837432,0.011698370554801767,0.00855335919723857,0.011897381234388486,0.01130821024098131,0.01160742171184693,0.011029379232482189
DNAH5,0.0067268034184913734,0.0069633337108615375,0.010198646872861388,0.009123781315837777,0.006997105756589786,0.01074824975204785,0.006390344116565742,0.008835984085522604,0.008256395508873629,0.00800613851713965,0.006888068426862764,0.008612110195363109,0.004454339575109729,0.010465539564773703,0.010988558024768183,0.008674258008622943,0.007620693170145,0.01027210638764753,0.007088991804664642,0.00830164535571357,0.008162380063655671
DNAH6,0.009650178861551633,0.009809086279346124,0.011126888035744091,0.010829617568317318,0.011084839914278761,0.011296137766129304,0.008162469013855575,0.008887896715018561,0.010304988714824654,0.006645117053101505,0.009058193123540791,0.009201192419853555,0.0069287012130476375,0.01225543571080868,0.011783649608279488,0.010833392471765325,0.00861911551906064,0.011381127979734486,0.010597147088933556,0.011581266416446623,0.010278283777110988
DNAH7,0.008865412423047026,0.006956047786004072,0.010991754598680827,0.011286350099130033,0.010937800769412911,0.0122514934563125,0.008945285848269811,0.00881765132797665,0.008581145273990771,0.00881291316683506,0.008017732070104597,0.010151187784992048,0.007142346697788995,0.010246225362927274,0.010981943931921583,0.010076814238328635,0.012293626469333456,0.009937092567353726,0.010987290750866312,0.012346211295749185,0.012193337451350074
DNAH9,0.008870869415718803,0.007793510545120755,0.01262593028977952,0.010083348828426297,0.009200553460055837,0.013655924126476428,0.009236405881463438,0.009095918131479759,0.011198393331744015,0.007294930323854231,0.008978318285778341,0.008948022835992445,0.007109514760900097,0.0111623649717681,0.011257562297387242,0.010519642164387206,0.009971749909787058,0.010824431864612058,0.011584132475191616,0.011060445246965115,0.012473471955910132
DNAI1,0.010473458914654083,0.009589392796113084,0.01282155563586931,0.01154604961074173,0.010444525418957191,0.013002045615884745,0.010372614900535005,0.00976433319400149,0.008816884785833772,0.0069866240385956764,0.008697047520998695,0.010648840650613096,0.006455274443241165,0.012096425388838747,0.012319580085312578,0.012627353580452146,0.00991564955506697,0.012377942679946567,0.010274109664017173,0.015742103114524838,0.011853553436808124
DNAI2,0.008864328958876622,0.008933815648908725,0.010325832015088379,0.015872856563485707,0.012606503561389482,0.015578892124221018,0.009760083453030716,0.012154898839680118,0.012145094682755516,0.009618845915456283,0.009995685482223429,0.01474831861606543,0.009168379299199407,0.012733026275002118,0.011452683315393257,0.013928975394737359,0.011831396670101628,0.013171895679903962,0.012205524635458329,0.01356944325740936,0.013291634534081451
DNAJA4,0.006464742211979573,0.0067418756056045505,0.006894814344275219,0.00819239456727492,0.006148818562848864,0.009665876578183194,0.004248972542143349,0.007006630237420945,0.005635490983648756,0.005403163800172242,0.005675110459601515,0.008225193921923179,0.003972237277418058,0.006510578447362316,0.006340631399024136,0.008381427593424143,0.006262084086220036,0.007124922797563873,0.007177418911781792,0.00697643572089993,0.0071242679197355725
DNAJB4,0.00570226527181181,0.005547499419461791,0.007994220300077775,0.008010462237885936,0.006267291361659604,0.008275034455180878,0.005528150936920118,0.007258106530955346,0.005865080926136867,0.004975858767427002,0.007002145747273874,0.0071284494805998145,0.0050903905048048734,0.006312658464969019,0.008052394301307653,0.006335318174197244,0.008402624030287763,0.008285675220186415,0.0069842530590232856,0.006308491393833164,0.007234830707706241
DNALI1,0.007867211378498391,0.008126025817100637,0.010116507859306423,0.008898885460109756,0.00807881828025295,0.010120236319180463,0.006729658517997023,0.007420600779536073,0.007133212672285702,0.00775924386799799,0.005053424629724778,0.008376314059330646,0.006009357526126196,0.00666504199537999,0.00869516242132848,0.00923904495037788,0.008956149554611085,0.008187338281539712,0.009507499620099778,0.008963828495837364,0.008538838466458342
DNASE1L3,0.011311160106019872,0.013529601901108145,0.016559707092353156,0.015656173521898485,0.01624653744436918,0.017320627728092588,0.01301557548319665,0.013895302317955332,0.012453175313948302,0.012363326037346745,0.01229030355584499,0.013562507097306,0.012636879367933338,0.015406021976156344,0.01373511042090074,0.013408039265034455,0.014294139183043128,0.013125775310374656,0.013489025193684778,0.015394588903255063,0.01725947034453841
DOCK10,0.008345175125636088,0.009024503647970618,0.010254848343340985,0.010200726499218998,0.011229390638060624,0.010606005623669196,0.008034764468366228,0.010940721106637373,0.00911128668483808,0.008280244431333066,0.007232568620139157,0.00771572705600853,0.007575370942807063,0.011241629846721508,0.011303246070505556,0.009244882342400482,0.011330542260233365,0.010713374275239029,0.010693218043454421,0.011126678911705424,0.011028912583355206
DOK2,0.006988052530516723,0.005226676011310312,0.0071905118182065695,0.00821616338378215,0.007864265039451236,0.010119395842314315,0.005968496939497395,0.0061690266506535295,0.008252411270728184,0.004762274737140908,0.00683196374147522,0.00871541109696061,0.004548739814871488,0.007176592215399629,0.006729556004727958,0.00702268499374702,0.005872653257213894,0.007448582779603847,0.008686757647840233,0.007644930128959939,0.009038883870523906
DPCD,0.00701740334471693,0.004903542654867686,0.0067270343903996065,0.00974593670936522,0.0056535577040676376,0.009038403724978833,0.0068447406625399936,0.0057750716622990495,0.005978697443788729,0.006119315746758534,0.005664791334896835,0.005732175743914352,0.004762862905513022,0.007529892175929332,0.007169874906620268,0.008617332943440238,0.0053833226789619494,0.006310644067709561,0.006775846594236452,0.008483566566962473,0.007312282405666862
DPT,0.013279392021394387,0.012358824079048612,0.01943773768921465,0.019974103370513186,0.013877570557704944,0.020594213866483083,0.016019062137910132,0.01505422293205571,0.01632247488593812,0.012102477311231583,0.010823861133001078,0.016791628624235402,0.011990437146982825,0.01631377302811373,0.018791728213972354,0.018460370835837597,0.015442613924407059,0.022313876389801108,0.01651943695819384,0.01463669876888839,0.019926810196533938
DPYSL3,0.008502526546773255,0.008438748694352682,0.01120110489858014,0.011642986333392842,0.009010694694805714,0.012800458499327117,0.006695351758359961,0.008850301972345818,0.009464661083395247,0.007470322911524602,0.007410317126283388,0.007677409132761067,0.007592442716056107,0.008088623931906423,0.011041246436858861,0.00964011511920861,0.009801400756630869,0.012586976816069928,0.010454733729712659,0.009936170261113354,0.01075391854331732
DRC1,0.011477122155900844,0.01017373828240016,0.013444954466573273,0.013704507192681292,0.009215985197233479,0.01121575028623139,0.008386926414691213,0.010375778414620795,0.00937048964938704,0.009900910001858552,0.00885196964473778,0.009990860829286137,0.005882288607920906,0.009631527517209934,0.011727671280018831,0.01397482034470019,0.011580651740191626,0.014918538265339419,0.010731978049514592,0.008243112600263152,0.012350257751581691
DRC3,0.008471299375836048,0.008287813939777913,0.011632472814272843,0.011367611126362748,0.00943401708522589,0.01111069746645264,0.007759333936459056,0.008212745977182453,0.007473237649524662,0.007659555794262618,0.006058572876898089,0.007822610150175963,0.005560856858308074,0.008651887199177708,0.009516621850436923,0.010782803176780367,0.008360011871843475,0.009962867648839815,0.009090591856843638,0.009935811805956972,0.011782314969330989
DST,0.005236578026688556,0.0045849019234373185,0.008229353458157057,0.007471272027908839,0.006149625309937573,0.007887644237856121,0.004778913746821321,0.006560079179753618,0.006776078606125787,0.004461311416795961,0.0057129150018695556,0.006822030842005649,0.003498601046431628,0.007458971265981118,0.007110862259801823,0.009975195381204553,0.005924423471844996,0.00810985658902629,0.006973844983103649,0.006707551685005499,0.00754236738762762
DTHD1,0.00830555240991818,0.0076787799542381045,0.01071364223253448,0.011931362674376366,0.011281474913403422,0.012871086978196177,0.008279624255295479,0.0075295173020877215,0.011041931381223492,0.006796227421378528,0.008894692028600399,0.010959916119189535,0.007664942131356605,0.012210761756334758,0.011842230930968652,0.009087327879369899,0.010855300885795546,0.008945435137160776,0.008820304842603065,0.01272609136898598,0.012301601276259415
DUOXA2,0.019749616940621027,0.019924407401583234,0.023929221221455018,0.022351946380155963,0.024016634074437673,0.02446498931084997,0.016857223611683504,0.019399548647851973,0.019226355193248133,0.016675068411681045,0.018190773742497356,0.018368027210659513,0.016469820087972657,0.01862793811426724,0.01926285214262413,0.022600682873178866,0.02149512412070466,0.02695959142164729,0.02099773812347332,0.023960597650289652,0.026132839443377
DUSP2,0.006670550428400205,0.005283953984036828,0.00753898258346225,0.007359095309310694,0.006968142265635505,0.006649583076468609,0.006232469558852372,0.00546619096105532,0.00478069232032865,0.005458338277651525,0.004901224386239506,0.005661613261916473,0.004674962760494065,0.006434008597726246,0.007917788276344019,0.006320277506117276,0.007353298207193354,0.008597120483731194,0.006597820706690782,0.007115568594223142,0.006584171776667575
DUSP4,0.007380196085895411,0.006019347569072481,0.009981225364775054,0.009118374341341271,0.007947238824075149,0.010729882098043899,0.0059802792208283485,0.007322916341091565,0.008162353179805766,0.0073670788753024,0.008161521756372577,0.008435916306125666,0.004896432009671945,0.008326029812666192,0.009029640538767479,0.007884799439953573,0.007348401733679325,0.009726628170517518,0.008913876567866847,0.0077091803777989635,0.008741648532754456
DUSP5,0.006384461106501241,0.005584922428385533,0.007792512013691415,0.007149572889080456,0.007415136294694845,0.007861026871050648,0.0065819117075515046,0.006831915566686774,0.007462006939313951,0.005843097458195294,0.006594224428375825,0.005584937929643247,0.004396787581050445,0.005760447305191359,0.006829381117992983,0.00890293728415505,0.006835873068224978,0.008811205302077999,0.006477626599166029,0.00663869734798742,0.007227718169961538
DUSP6,0.005163438135900479,0.005010873896586294,0.008116924322275327,0.006558339158193258,0.004972278981882659,0.00806105847306833,0.0046941022526035036,0.00643004804430643,0.0056860251425189376,0.0031028875780711412,0.005062872842634034,0.006369506861481688,0.004168936611706783,0.005413915571594557,0.00584407302891787,0.006695228977926728,0.005998336682493502,0.006425956809812779,0.007114337245050403,0.006512529924322889,0.0056083231228611285
DYDC2,0.010666934361979621,0.011982671055708174,0.013012271536139215,0.012559799681557897,0.00894859215507513,0.015479667336885767,0.008814346102778925,0.010406764224158163,0.01024154037788042,0.008127762435557946,0.00931865850339387,0.012385924574787327,0.00799778284413754,0.00908121615359732,0.012523859392419243,0.00910218487542006,0.011066022238476168,0.01339720275981257,0.00947378567821921,0.010581220238334568,0.00996345920267916
DYNC2H1,0.007246155407434658,0.006308027879265495,0.008864539706866821,0.009842120678636334,0.007582728076846676,0.010040970811659354,0.007389330436395039,0.008048693474830362,0.0070393886982077205,0.005866175384104897,0.007505900466854197,0.007021273362439113,0.004152667891195658,0.008168356047760322,0.008725979056195958,0.007614911038105434,0.006619211747331242,0.007731973145399902,0.007538196027327613,0.008678929171961091,0.008401477092538872
DYNLRB2,0.0072814566424405005,0.008973237341799379,0.011814142663192013,0.010397009944572964,0.009731713533296315,0.011396106581157561,0.009324451085843087,0.009167540621941347,0.007873553951141813,0.0073453142081624625,0.008405353721441564,0.008007466358641213,0.0063523136109359425,0.008361578806567798,0.008488690021685426,0.012045788393435578,0.009829015064727007,0.010805522302029982,0.00804243995501064,0.007922446966468088,0.009670102482329152
