features,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous,unlabeled
DOCK10,0.003580423032065945,0.0038875472836074863,0.0038723016402200023,-0.0009773986893966064,0.002614963991937617,0.0013154595478839443,0.0025706585230768886,0.0038212515378710636,0.0037986087985126377,0.0040550738000247385,0.007371245339689843,0.0008893265552502486,0.007188031899230341,0.004540508854844687,-0.0009713244423601367,-0.0026753377336382073,0.0014713768546800495,0.004207647459151562,0.04036098892708703,0.004452596810107751,-0.0006007728795642221,0.00015967445334412383,0.0022708265295182857,0.0007778528353905054,0.0031042639198537035,-0.0008442681046954739,0.002950261545273005,0.006343747230553602,0.000468625369008167
DOK2,0.003480718179088335,0.002123367411916965,0.0029450193850123047,0.0006406704352615902,0.0042405220572372514,0.0028362412418735205,0.003763782263402379,0.004866887577462276,0.0029123111153187744,-0.005151176012219365,0.002665213825160844,0.0056016795841091005,0.0038618548459780637,0.0008092255589422652,0.006115801122867588,-0.0015551103667851805,0.006248826861323459,0.0029863150417024243,0.010080878155396945,0.00018410374464851112,0.0012476507231162224,0.0032281552328497797,0.0038479858486132274,0.0007845549078152482,0.001251858542483361,0.002879405111021981,0.0005171557604761866,0.0016293022791229672,0.001666030927000361
DPCD,-0.0002159225228403606,0.00023812227587075455,-0.006997859811673897,-0.006727913072654096,-0.0017186066997063102,-0.002896553083443193,-0.0023857050134334736,-0.0017693250295368228,0.004417408998879797,-0.0025920292587206456,0.0008849187470550689,0.00616005990276102,-0.0035531637003723255,0.001186219325826736,0.0016082027483736469,-0.005931919548274141,0.003804192152587873,-0.0011186747570504326,-0.016477371438422914,-0.0018823161559660974,-0.0020103543562944304,-0.0016684462477244914,-0.0018947401692103124,0.0011564177152850168,-0.0021923319417356192,-0.002082470079655304,-0.0020684042246929884,-0.0032263406955669173,0.0006185495461174629
DPT,-0.01681080451400021,-0.012989348728185102,-0.019778494843913492,-0.011812547576946258,-0.013154267749385239,-0.018681014960779584,-0.008011123881291963,-0.011999978086297665,-0.012675311265138324,-0.004892641137933159,0.007062258236967731,0.005761679851569421,-0.017344888516237764,-0.007338295269922546,-0.01901213845596813,-0.013091606786691818,-0.01913377751657757,-0.018033224699168574,0.005772599560826075,-0.011525229277668242,-0.02559741364378773,-0.011504753061283146,-0.010980264692540043,-0.025242236799873998,-0.0017071443109972142,-0.012099889694377015,-0.020182291215789884,-0.023258231206826935,-0.019084282102174523
DPYSL3,0.0067386867650399505,0.003477871122435392,0.011459253175865863,0.010126468547588176,0.009792750412763762,0.006967346037682152,0.010022403964377364,0.002988968775616028,0.011158871087473874,0.006554679244714807,0.007761787777537219,0.007165128368476301,0.003974118725694345,0.006037081560569642,0.010642777379452543,-0.0006481067091819057,-0.0014226260447445856,0.006015225746301508,-0.014481788158600439,0.0101583621958315,0.0061227047657999535,0.011410123897245307,0.0012009137935176475,0.010602800256526355,0.00559352468318828,0.012529346515872297,0.0061916881426112395,0.009029971771690697,0.006143397577909349
DRC1,-0.0017094626200676866,-0.0004014589687999865,-4.0341263632341156e-05,-0.0005347041890731005,0.004778131778456131,-0.0011377904321534349,-0.004421215570715716,-0.004800615859691972,-0.0025613894841471185,4.3248977086950415e-05,-0.0011408533085526893,0.0032869235672328546,-0.008546368001126181,-0.0010580915354491767,0.003239756178816203,0.010142642201388143,0.005072920100833991,-0.0051103533849364505,0.017268884577330917,0.000672553942063174,0.00044985073509677475,0.0013471830437622632,0.009237914102308892,4.161408889739898e-05,-0.005052557489538925,0.004945386804198139,-0.0004479123750469932,0.0015558827110211143,-0.006189703568094443
DRC3,0.0035402691874541815,-0.0015559616020500275,0.004225870367191118,0.0007435828167571909,-0.005024760086924517,-0.0015546186954635665,0.0010295225932523751,-0.0013639348188013906,0.0032714329870423527,-0.0007025151447848421,0.003308809812244062,0.0002556915332584715,0.0010330573785572897,0.002870635232150241,-0.0010754656066989186,-0.0070487571480244895,-0.0023443716434279724,-0.0003311793071107504,0.011653439808477967,0.001245537598633453,0.003197434789289408,0.0016407296948479136,0.0037671454314679633,0.0017425036928814112,0.0004246629167208421,-0.006588973218499838,0.002993411122281669,-0.0015520001380010132,-0.0035662396264078953
DST,0.0021921146370539276,0.0012705535169333468,-0.0028886688225831848,-0.00010569527025327773,-0.0008992862789067937,0.0030132375165030697,0.0006115543321104945,0.0026175137271076386,-0.0021295612468521397,-0.0033078915778643526,-0.0036113186882694415,0.004397486896148172,0.0031754777771798508,-0.0016864856091780328,0.0035833867303498644,0.004077560986051703,-0.0009577870597057852,0.00185215008604874,-0.011967605582735633,0.00047694319640952007,-0.002266301676680967,-0.0009922938952134312,-0.00378719386468681,0.0011197627572391653,-0.0005568447878184803,0.00266542622842762,0.0013737482173893695,-0.00020110674073607602,0.001932737137530364
DTHD1,-0.013294880050924779,-0.011489149123001701,-0.01185238976567521,-0.011048680898360287,-0.005478322080378663,-0.008843716307628827,-0.011095842936497942,-0.015628891254728102,0.003543025531101204,-0.011794544700573242,-0.018711928483431266,-0.004500007764943799,-0.012412835421678047,-0.0171269843303697,-0.012635525643067844,-0.0024942640840518076,-0.010991179654139285,-0.016152746527678074,0.0019113797648414887,-0.00775518297634364,-0.012702825451088222,-0.006444221649296566,-0.008575224255524263,-0.01148109138349873,-0.007686492515406456,-0.015371040218989664,-0.011506606846579726,-0.006828737222747326,-0.012705582929412644
DUOXA2,-0.003608145846280959,0.0016873420107585291,0.0061912084672421765,0.007682196025168814,0.0009786238251547656,0.019210788598702015,0.01262712304553388,0.011840742100570144,0.00505922305696482,0.0036703515101131857,0.003080388278985459,0.002474656100977442,-0.0008046456779838924,3.069886501355007e-05,0.0030474105235931558,0.01206907746021596,0.0010662983411535356,0.0018829851933794954,0.0028157885259338603,0.000637522336244627,0.00557380710106266,0.0007540177156238908,-0.0037452391332407713,0.006029978394987232,-0.005299847672046473,0.005809848247778086,0.004764429428679838,-0.0014433400451823357,0.0006700228801358557
DUSP2,0.0025743202527801854,-0.0008083432622903947,0.0017343260021409354,-0.002234513096711392,0.002304379667651414,-0.002701677570164614,0.0006328610895682476,0.001022614567364254,-0.0014836329361224898,2.64931323464683e-05,0.0021171566737762464,-0.0016597329548723825,0.0017754807649021194,0.0016568775061051033,0.0012972922576503496,0.0007181563501414596,0.002600117336503367,0.0001367755034705658,-0.010318133316569226,-0.001140979200336807,0.0014334033049456455,-0.00041268518344205585,-0.001111418083082272,0.0034682794271962917,0.0007335449870443067,0.0006469111841612945,0.001364563787550101,0.0006866990492944708,0.00039882056990827696
DUSP4,0.004723605408200713,0.0005679594709568355,0.0014993786819646811,0.0023978110795385,0.0029996381497756556,0.000730306216725019,0.0012911888106682705,0.004452294772038747,0.0013383121392341085,0.0048561962689981746,0.004169702092941888,0.009289642235428346,0.00033397478220748044,0.002812131106598561,0.007674932163694277,-0.006938040117152103,0.00190959309844386,-0.0005110163901198367,0.01128947010897052,0.0007080543755931146,0.003857156552711001,-0.003767950624138374,0.002958726804972828,0.001583459972066359,0.002369695663091634,0.00373686942661221,0.0009853516540780994,0.0029756719673940373,0.003253650094219644
DUSP5,-0.004004373044649003,-0.003928831831150312,-0.005910564786547858,-0.0022636739009956035,-0.00026725120740607206,-0.004600659056249029,-0.0038990617631575963,-0.006570936490754261,-0.001468105108636133,0.004568425335150033,-0.007295352222211604,0.005126524503076237,7.099444441375028e-05,-0.004327223358748779,-0.0032261459658727777,-0.0052290135235956905,-0.0026200680282564585,-0.0037490911874624696,-0.0013365115481621254,-0.004868353049640132,-0.0026270465621527107,-0.0015403846985503932,-0.001473383035553188,-0.006928202733049898,0.0010944033743107136,0.0004323208335114792,-0.003518164431516432,-0.008668604902349024,-0.0038622147370850736
DUSP6,0.003553955875695414,-0.0006304379169139597,9.72424626494478e-05,0.005110908711604502,-0.0004649686827456208,0.0011735510595556253,0.004113287409485238,0.0023559082034717593,0.0029444310311160867,0.0012390700329695545,0.001815894500122404,0.004574787914887,-0.0015690575661877885,0.0023585736878039497,0.002801984252652864,0.001160396874952928,0.004038880245961291,-0.00087939678609918,0.003519389257625357,0.005988925960883896,0.0018082852414140357,-6.069719014564448e-05,0.0035797133152465593,0.004335701870652315,0.0024793310322892823,0.00018609261643662603,0.004480860696160843,0.0010374414924407785,0.0005863327378713621
DYDC2,0.0033881685827289077,0.0013096832260005604,-0.0016732153999296073,-0.0009885839115819173,0.003864261943352209,-0.006323488248622294,-0.0004933800703268327,-0.003963214297771363,0.0026094510920501713,0.0009856558811940038,-0.003441621181806885,-0.003409845938802884,-0.003045724396388453,0.002742591926137338,0.004610246160902037,0.0014725391654313838,-0.00047038772002310056,-0.0038303091857748426,-0.019967949531361717,-0.0019000911463299003,-0.0015366430742803873,0.001283543027131334,0.005912519275436567,-0.004172255533062581,-0.001744777298788336,-0.003019909465717177,-0.0018536421530848657,-0.0004531051867317011,-0.0026853878437909247
DYNC2H1,0.006631664200795914,0.0044153632968133155,0.0024662254105999796,0.002904759276779618,0.002424931397416097,0.0007115946058995894,0.0010728715429327814,0.002984045261545251,0.001703932215849963,0.004092932623139347,0.003671712259816444,-0.001021907368024277,0.005020978736855924,-0.0010847958013033736,0.0015418134148974005,0.00152196551136968,0.003937830528073168,-0.0006021281215554361,0.00020043199691948538,0.00185682563902084,-0.00044082494439418973,-0.000783025273875697,-0.004073583498469463,-0.0025608596163702994,0.0018280667064091598,8.770871822592674e-05,0.001801836248531395,0.0002792602416902409,0.00665108433451314
DYNLRB2,-0.0038370225789983686,-0.0022387583400023873,-0.00796224918246372,-0.008189304077231422,-0.009495468520987366,-0.004175542215903309,-0.005770173938359697,-0.005781250726924781,0.0006402915408727021,-0.006228554671944542,-0.0086976629804627,-0.013389314056094339,0.0023067525023382648,-0.007497509436926807,-0.010352127883810132,-0.008210049686487341,0.0008826597559175437,-0.0008512941858564902,0.017842323349047468,-0.0027515669966838335,-0.004528251867285812,-0.00940735687735721,-0.0026071899900995455,-0.009160113516150205,-0.0032380165985631338,-0.010287936174819143,-0.006453174292893814,-0.0002938213788443681,-0.001298538361978613
DYSF,0.004024399028063532,0.005305376981866287,0.001637530859725094,0.006269115999862122,-0.0073777237622752005,0.0069375320572202396,-0.0071311199890984915,0.0055517066707171,-0.008872464265712926,0.007084447916007715,-0.003715061216152058,0.019325728418645396,-0.0066929672111092076,-0.0022765078325990363,0.008195799289312947,-0.00869811660049905,-0.006816131698788823,0.0027577678059893173,0.04214146514327012,0.010588621595416854,0.011524918333195364,-0.0007636960612288726,0.0007560777623007993,0.0004655002127343731,0.002836295996589726,0.0014259355039236616,0.00804257256012907,0.008074650830613261,-0.002526439832528799
DYX1C1,0.01420406364766283,0.008210609026943287,0.007935789635298758,0.006879959030908492,0.015102609434078698,0.013991906609784667,0.007491141561812225,0.01303556972499735,-0.0006817069627907025,0.01149226530595366,0.010960929143266967,0.005754420580420267,0.007613791392956815,0.007874786680519538,0.01043765361751728,-0.008616498366988558,0.0074008269865110665,0.014503798685687989,0.02876125797020095,0.012501318878432944,0.009705869419723906,0.009866795362720901,0.012436610122366338,0.008478594502517839,0.008489088148761833,0.011953875835433536,0.014004678733184254,0.011699188340266014,0.009079006979045958
DZIP1L,-0.00024852831767958574,0.0058314109920930704,0.002152329216410037,0.011551215060335535,0.004248452900499847,0.0038097078848060807,0.007072026488292964,0.004928040138313224,0.005131856766269327,0.007011418606025721,0.01240072545526902,0.008594765248815526,0.003168069709495517,0.004440487666009792,0.0020827273064067137,0.007964258971186945,0.0030716695064752432,-0.0027377776058472494,0.01892609773565749,0.0009344909751816685,0.0020917441568232783,0.0006703628220052885,0.012051590991089213,0.0042654714922889655,-0.004111042045474605,5.892741985156366e-05,0.004508562534273077,0.0018229577482192505,0.0037971951373698175
DZIP3,0.0015905108140841083,-0.0014477339032989984,0.0009408625374379265,-0.0005214142095584554,-0.0033466695868572035,-0.004294687633748509,-0.0016146729396736541,-0.0056888277523441215,-0.0025964940737479964,-0.007317831028362975,0.0023279531530548694,0.006155222604470006,-0.0007641492252732214,-0.0016080338100805708,0.0016784125586692866,-0.003204685745800051,-0.002729896491860189,-0.004498126041500129,0.011092578139844836,-0.004775529338104031,-0.004870669247123215,-0.005399307239325417,-0.00400760523850503,0.002965959239443937,0.001148493040270718,-0.007595191565089029,-0.004177279143190829,-3.302456079939745e-05,-0.0038680877355217287
EBF1,0.0030129800143073337,0.007846796476032057,0.003625876350545621,0.0003207734235420666,0.007559788463149583,0.009680067786770741,0.0013529911603488984,-0.00022665818241282443,0.005522456662493775,0.0011451906597795005,0.005281186271182543,0.0035450450042551827,0.005362237013064953,0.0026345567034692795,0.007593552386681226,-0.001859679486270877,0.011104382287774082,0.008563822812593743,0.006384616145287066,-0.001827244484850459,0.0019002762832695975,0.008951558280598109,0.009873162336266908,0.001648170816943468,0.009141381710893131,0.009013493332210205,0.0032574011799938966,0.002855305939088541,-0.0003486187587289122
EBI3,-0.003868701374390846,0.004000003948484421,0.011936277930356535,0.00758076797618612,-0.009796401748552418,0.0003019374099280048,-0.004267970896773456,0.0036935789796558667,-0.015704140431758103,-0.007676848293857302,-0.005748244820478306,-0.0033244570084821974,0.001479030125762277,0.004915212501323203,-0.012576757296864735,0.017963065503511767,0.005708156327672418,-0.005293394572919925,0.050334014584910006,-0.008659624983689752,0.00013707186067356332,-0.001332459025612191,-0.0033550533683124367,0.0025745210676073895,-0.013186345180063827,-0.006012787501741636,-0.003934375300309742,-0.007749087744657732,0.0007594056749490938
ECE1,0.004875624814028322,0.003978874072465461,-0.0004837062480517765,0.001307391700707511,-7.152452766032342e-05,-0.00010098526707931209,0.0025835607221997227,0.002304398031003843,-0.0014601610360124502,0.0011967690495948444,-0.0010509564775136814,-0.005504093472976685,-0.0002960214000901764,0.002052785718691665,0.0035438666768448294,0.00885319817634971,0.0012680611136612185,0.004616558359012012,-0.012844067151334357,-9.150063686156388e-05,0.002291942207687552,-0.0027547521247962207,-0.003728146768748658,-0.0008561664288509047,-0.0014232303194125307,-0.0022279794389709474,0.0017375237217147493,-0.00032309244150324176,-0.0021969331408008756
ECM1,-0.008239212764655423,-0.0020271688236932544,-0.00010848597353938533,-0.004504617485117756,-0.0065458157318864195,-0.005603330780750241,-0.007151438237418346,0.0021273235529781554,-0.004196245201668097,-0.0014955064288909375,-0.008790908990095533,-0.008511670130086153,0.0011527868691268742,0.0009221745000042238,0.0012629242895500503,-0.008693885180154176,0.0013445865324751877,-0.00262972517532363,-0.0434827602442167,0.00162778388481936,0.002762466281697401,-0.0032204216478645665,-0.006068598166928765,-0.003969708334474398,0.003414292444223336,-0.0027536614415719783,-0.004499015767012117,-0.0010597823625969867,-0.006585984746366298
ECSCR,0.007442631815218081,0.008068381677936718,0.0017920027183929582,0.01237780325815659,0.0029904110602756062,-0.005914075747284076,-0.005618103787562227,0.0003120910995708741,0.007999210157591845,0.007237588790923765,0.001334164933602116,-0.011395306758101083,-0.0012863815202890905,0.002566816059189927,0.0034469310943417266,0.01274034393227469,0.0019700820380612657,0.006418633893837424,0.00674908734582958,0.0032289645350889466,0.0015614191627167102,0.004008059070665177,0.008947097376041942,0.005351978865452178,0.007355200491327387,0.001967032924960356,0.011628106549166618,-0.004750152794118811,0.00380733079101136
EDN1,-0.00015165370254422182,0.006342149053862222,0.007213679164454253,0.0013420243773880685,-0.0035004093997168272,0.00019766102769586388,0.0017185257552025976,0.00366131698486073,0.0011172024686937785,0.0020776730768394657,0.0030500821536939993,-0.0018934510834488403,0.007637069046541969,0.0013208411855589641,0.006038514241770365,0.003142580746450437,-0.000284270295809356,-0.0011727759165049332,-0.03159203990583068,0.004201834315128981,-0.000569306895541294,0.0020410741391411634,0.0002500734706099293,0.0025062287154277935,-0.0014793443434613501,-0.0024963470455941993,0.007511722979521626,0.005455425543079146,0.0003083309031936335
EDN2,0.007759238797857606,0.001981968702087046,0.003405677588972626,-0.004132195731247342,0.012860415343856804,0.004819920235349437,-0.00043409459150731535,0.0040342406376492005,0.0033676618109325152,0.007128861644568627,-0.005622367114752312,0.0009719711127257461,-0.003739298036555323,0.0026422948108054895,0.0077468844736990295,0.004344499612336713,0.003933198710550196,-0.0037050489569690494,-0.043883090166314975,0.007162768075418331,-0.006691087859249968,-0.0016117416853652883,0.0022558568289384657,0.00406747092576461,0.002674706901378993,-0.0002845626480851378,0.0003166467636770648,-0.001013434462831856,9.767677290389506e-06
EDNRB,-4.4198691242543286e-05,-0.005880804685865794,-0.004126460386154074,-0.0011536635822973675,-0.002832434370221989,-0.005720057272107079,-0.005457290981156127,0.005548809748152448,-0.00507420408952276,-0.007017697906294552,-0.0007817171904272888,-0.01627357557039135,-0.0004568374751561476,-0.0033034845044963065,-0.004545625172995618,-0.0063876791681124565,-0.004320910089127664,-0.0041798313025062555,-0.01988305735987439,-0.004104221523488369,-0.0034381922107143974,0.003049018133527862,0.0031383771950193235,-0.003287755513691684,-0.0005251099297151262,-0.00870035845951314,-0.0029897709882531712,-0.0017058019394209844,-0.0019623799129199013
EFCAB1,-0.00876567775381647,-0.005734317585180804,-0.0024196312110236393,-0.007527964203300256,-0.0016898628027363243,-0.004297246738798846,-0.004095524969158911,-0.002046400584806158,0.0021054280501541962,0.0019489479156747397,-0.0004080618271708648,-0.006622562954187027,-0.0010030531058650698,-0.003538318533423845,-0.004387539494145153,-0.0069042821359202615,-0.004144328472268766,-0.00090148068769161,-0.03325803478258096,-0.0010082435386241906,-0.005586324967377919,-0.0065837754923015555,-0.0034603866584061007,-0.0043465163387661635,-0.003178189778992131,-0.0009737625797621172,-0.00387350566319882,-0.004147099493573252,-0.0020475793983413515
EFCAB10,0.0008310733970522839,-0.0017071051014869454,-0.0023774636349587104,-0.0013646723829727303,-0.007305458861418012,-0.005368105658417543,0.0008641564624810152,0.0014701177395616766,0.00310800954086139,0.004848622004610195,-0.001492734560115525,-0.007185102338527421,-0.0005915687238016091,0.0012040912399568769,-0.002338818757469227,0.01113301842981326,-0.004775337126698379,0.0025153396988022753,0.014327112292624681,-0.0005696618203573345,-0.0010635823852424414,-0.00727042687139736,-0.002891721385054736,0.002385842184237724,-0.006329407922484637,-0.006743484091422238,-0.008274054083580219,-0.0043844891622079,-0.006115404190351359
EFEMP1,0.002020293939965549,0.0020168915950149195,-0.002178843919941889,-0.0005313719703277422,0.004252772371056472,0.0023787067407566006,0.0010421386130833698,0.0002003317900425981,-0.0007095602693054455,-0.00343254045413156,-0.0013565190606178957,-0.0016175018417118622,7.670325070726802e-05,-0.001940400943219764,0.000419318994201502,-0.007481797148060604,0.00151965153775347,-0.0010527032664533822,0.0011089006746399957,-0.0008431361618672529,-0.001859305810447054,-0.001253213063490243,0.0023786693094057145,-0.0019498575489114679,-0.0003237976794749128,-0.002246559378153302,-0.004222956186713953,0.0008851406931282934,-0.0002803203983957369
EFHB,-0.0025850667899487804,-0.005634225447332407,0.0014817397681557425,-0.008457594761376823,-0.0008457495414406407,-0.0017854375183456546,-0.006898605716207389,0.000615851270291319,-0.0004060539560364759,0.002437531698310717,-0.009819227304460958,-0.023104673606010404,-0.006898009924174452,-0.006431879853004145,-0.00417026239833245,0.013062152418592937,0.0011824529656918946,-0.004949505117595381,0.009438353063750519,-0.002105221691698267,0.00020129297707799436,-0.001601020680308821,-0.0042261549596580746,-0.0003813691904513315,-0.0014801121893566547,0.005709586687239868,-0.007553732558812508,-0.006657695656168776,-0.011094120649184566
EFHC1,-0.001269010749836919,0.0023884519967332907,0.0001761272283612541,-0.003972188144077873,-0.001524103651671741,-0.0032553269782937,-0.0009752590234995793,-0.003186671225745837,0.0015084386313650407,-0.0013136497536180675,0.00030255018486309695,-0.0026240565744801844,-0.001156180076311143,0.0022844195557041444,-0.00014762904031977392,0.0015287576412284195,0.0011140594755198183,0.0016357014804376235,0.00894415705566769,-0.002895042815513788,-0.0006483936674112332,-0.0007508720324084701,5.2470094687429925e-05,0.003910447366667504,0.00034277944496669666,-0.00024772241300124255,-0.006038223345794005,-0.0028360695786145596,-0.0022579824053212934
EFNA1,-0.005750045087090387,-0.0006088240682069407,-0.0019472960767535528,-0.006239244921150824,0.0007767139189514345,-0.003948776009296468,-0.003062104680947063,-8.237260351462216e-05,-0.0029109967871589594,-0.002164585790422507,-0.0016265048459983581,0.0008184122384790396,-0.00012136679385823978,-0.0023096132021848347,-0.0029923066881197237,0.0007789919010761069,-1.7380721695132647e-05,-0.009478536348415074,-0.008074632394737168,-0.002468413499049067,-0.0021063341444669914,-0.0020937655838930915,0.0011965300259647144,-0.004390447303645037,-0.003155567147560125,-0.0003081518701475476,-0.0008530666788196509,-0.002296186883834244,-0.0029639858702303836
EFNB2,0.0023632404337088735,-0.001317370872024463,0.0058939342025872,0.0009524447579751765,0.0023208928946261494,0.002215293557912547,-0.0011875885418082541,0.00386563759153152,0.005390737394786709,-0.0014514447279160647,0.004055604459180596,0.003934074882318216,0.008345996389220033,0.0014727831257612194,0.010027437977996165,0.0034057488679451616,0.001338016539964615,-0.00030980880054628964,-0.017465373384333648,0.007451641288707269,0.0020523421399182393,-0.00047722539100654367,-0.0006616732758736812,0.0059888650970160206,0.006927193923452518,0.00804582999646715,0.0050007323576304955,0.004357052267610478,0.005933382868180141
EGFL6,-0.015535513285167571,-0.012955910631975997,-0.014030995716193827,-0.007131020427712972,-0.009009056250302662,-0.015090439805732415,-0.016796753502984124,-0.012077476524595628,-0.014194559622802284,-0.010128251755396661,-0.007950746030200757,-0.010397472755181105,-0.01005559524986064,-0.01623530668188563,-0.012227847215746039,-0.007160382554984391,0.0053422437237113955,-0.016014556701806362,-0.00502378041734179,-0.025151377963917258,-0.004169401928056152,-0.019533478036137676,-0.010506659911057245,-0.0032875614364313976,-0.01924038402315416,-0.017771700905194688,-0.02128430111249056,-0.013709260545027994,-0.012780548588143797
EGFL7,-0.0004874542570282958,0.000314485961701595,-0.003659020329290982,0.0030376455049054853,0.0033873780598937466,0.0008363643077436774,-0.002292001545580475,-0.004907699313172387,0.009316867292921315,0.005087458358736429,0.0037743739119921486,0.006598655645376908,-0.0012960186868908345,0.004937265393576937,0.005031325319638474,0.0023775720422509793,0.0032876458179896904,0.005581723130527215,0.01826294151941235,0.00290501793018235,0.002907133643203311,0.003470323454759708,0.008809672269157935,0.0017931970880308158,0.0059497676653394015,0.00421730557664483,0.006771378576822116,-0.0003919808858275219,0.0033177721863782445
EGR1,0.006327826696333931,-0.001107473169351444,0.0014999288545696167,0.003283800355022683,0.0002116311455628188,-0.0015080933058432397,-0.00014149537618713345,0.002238480301902547,0.007045257979724409,0.0009211351042813683,-0.0005744501662508723,-0.00030724926181303143,0.003304914982658923,0.005230452121291852,0.002301020573904375,-0.006109741362914192,-0.0037940696846438093,0.004245592650203207,0.009963491696330056,0.0058466027422052706,0.001977205359597284,0.005473206672100883,0.007674197787877187,-0.002516101128913996,0.007412362131312483,0.001765342551629829,0.007328934065457191,-0.0025335181645706976,0.0052430686634091705
EGR2,-0.006865993085649045,-0.0036566116923018354,-0.004616901808915205,-0.007715999407030042,-0.010661756438198161,-0.008174380767276975,-0.0051043451424589706,-0.0031821337163715634,-0.0058698688933014964,-0.004269413382989763,-0.0016965037846730733,0.007465802827015086,-0.008999372586194087,-0.0037777641342503637,-0.0042985633961565356,-0.0013515548796550218,-0.006380190785994449,-0.005757412568408733,0.004532618010264368,2.4815200531874972e-05,-0.003221147072252385,-0.008134438908378666,-0.008880848399278331,-0.004478981552676254,-0.007044167748778621,0.00045660491110640315,-0.004999096426024162,-0.006265468973299425,-0.007364264520208579
EGR3,0.001042381542066465,0.004368622622394149,0.0033307133699827934,0.004454845993382452,0.00857165633771418,0.003758560013518637,0.004743006461914276,0.005208128941046464,0.007550626096042411,0.006871969224520193,-0.0014859192821343784,0.00448424269901411,0.0018768989161526966,0.007895731534259098,0.002547922316406061,0.009214637307169739,0.0044735146249467615,0.00011884602921730618,0.023631567001561445,-0.0004888349432069033,0.006747083051612781,0.004772546356252119,0.008061805374884679,0.0048330620366125905,-0.0019314962974806254,0.0025251582366509345,0.0054496314415888765,0.010860533705731656,-0.0016920949769817476
EHD1,0.002210649037436773,-0.0011505777495250797,-0.000967314483054095,-0.0010750596143650802,0.00021862145013206178,-0.001671396165266437,0.000668578982051246,0.0013081575580539096,0.0029759059101247616,-0.0019267993253687565,-0.0014248575114183515,-0.0025908082348268698,0.0013661505548706694,0.0013367200155278097,-0.00048718848888232037,0.006696115233792651,-0.0006311859889452645,-0.001952267814283162,0.006215864588676916,0.00023439777131369215,-0.001753784535470189,9.343324396497814e-05,-0.0007810262089400439,0.0007129301286347412,0.003383797435178205,-0.002073885522862051,-0.004138772352370618,0.004193258464326554,3.8089340556025784e-05
ELF3,-0.0010673323159272972,0.00019165301399156422,0.0036732824515531342,0.0030196341390140973,0.0020701264199774446,0.006743142833284983,0.002608636003593377,0.003861023867608089,-0.0024770775033292427,0.004375055078024962,0.003469221761674231,0.0037195026828886345,0.0020823314385197598,0.0011937505318970578,0.0036336693848425766,-0.006898391266411852,0.0029427529606950503,0.005304450055592479,0.017604406752955524,0.0029763124187538455,0.0009093565896668501,-0.0016058469063537368,0.0010980789310080562,0.005603769255128042,0.004154797022964389,0.000973345070889694,0.0038073395020325157,0.004155543428931014,0.003470369207194449
ELK3,0.0008229369939776437,-0.004894789361267979,0.00012313693938327135,-0.005357440141874572,-0.001352363543883593,-0.002269244196256667,-0.00212921758090005,0.00207842468419791,-0.002867965685404917,-0.0024878876452481824,-0.0002516274020249009,0.009749146689858821,-8.213269385033415e-05,-0.003936214078882942,-0.003610565770543475,-0.0005644688302141602,0.0002851822626856189,-0.002512453602074227,0.008609636917782488,-0.005111712065718053,0.002472168259745619,-0.001466320925363198,0.00044540466315829086,-0.00022548476118042563,-0.004749789915790713,-0.0029426248347917986,-0.003318444955111238,0.0016030049233698095,-0.005022796279481673
ELN,0.012663837769334566,0.010093754931263722,0.002798001452677039,0.009812216324282943,0.0073059399730010495,0.0041014050115094035,0.0026986892527495043,0.00693101966043118,0.010576549688815105,0.008190006346263254,0.0013706721122872887,0.013177139984202736,0.002804624650054399,0.008120049340841573,0.005527869261650364,0.0027186481339554983,-3.3037351154880065e-05,0.010719999505412468,-0.01832093941195074,0.009195243940122133,0.004471809403586344,0.014087060524675095,0.01102544210930398,-0.0018541760765975435,0.012403221540037888,0.015042421129656348,0.008989271548259764,0.00581944583320595,0.004000845533584081
EMB,-0.0033317399844430395,-0.004070571506158128,-0.002578820204860507,0.0002315103640940777,-0.0038776906315035557,-0.006859245725432403,-0.004517288674055769,-0.004493547528186943,-0.005298856404352858,0.0002863313903259643,-0.0047413966145490065,-0.008476023646447192,-0.0016894717420988727,-0.0036685434643763497,-0.002881329920122522,0.004433563343610534,0.001264756437070589,-0.003971553320575591,-0.002254744803314739,-0.0014735364761833494,0.0017850276279000948,-0.002806946976068613,-0.0015733697841045812,-0.0038487740659865666,-0.005474570202234891,-0.0016455678367693518,0.0018947604667213173,-0.004690374131098021,-0.006316519904123162
