AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control,mean_gini
0.33515790165933146,0.3500193057445984,0.2014108082458871,0.3554988194038852,0.33774421771503316,0.2665961618236267,0.21169347235478628,0.24800525220044542,0.31465613403714093,0.23028582517092216,0.23198664350850529,0.22910523601127114,0.29456427867561014,0.27092813342026945,0.2693290904661639,0.4597613599086158,0.35743477750889313,0.4214023882025057,0.22379224130083117,0.2540711457039222,0.267030132669759,0.31431114469391713,0.2588468759517794,0.21499516401579014,0.297591690461203,0.31022425884873867,0.3574974459863415,0.31531621110834124,0.3814285364580801,0.21582335905311262,0.36797876133085344,0.2995579603248162,0.35610699486083663,0.25820129249673585,0.29871788733242954,0.29691497473061274,0.21174575741491453,0.3453719616505347,0.2943072242040158,0.21258477737425807,0.3608909030720835,0.2221028163783564,0.30986985915627296,0.3682541036018012,0.3262559153382492,0.36483256904438943,0.2835853202323209,0.2718958128641679,0.4074895222323998,0.3031549687034671,0.2066820250312774,0.3159878679529597,0.20106546396328,0.21058056174306533,0.19824594990853775,0.42340206467650243,0.19256767795952356,0.3065012176226016,0.20218971423786328,0.3398191718956831,0.3923225127703174,0.37597522255643245,0.2194134856552614,0.18378760700505906,0.2937854286811551,0.3302932855833672,0.2140041695629235,0.30443054912132106,0.1949787843819979,0.3273266782140929,0.2989611791284767,0.17820793149365163,0.300374421931564,0.3779834738014612,0.28734317932019193,0.30790476828183283,0.21832998948196947,0.22794874769125908,0.2108514763059183,0.3181913563826062,0.22860011139426775,0.2811824806893451,0.2780333619997243,0.3083579777275565,0.3560204656069197,0.33492379179123843,0.32859058297122845,0.33867903147578776,0.2753358121270342,0.25761156978188277,0.4039695431529641,0.2221311316008252,0.26084068189753074,0.23708087709131245,0.2870897783447524,0.21113135793410723,0.37242632965989925,0.22189592566240499,0.21316984253340163,0.24194361522258373,0.2929175901211131,0.31198299144032327,0.2505037649061493,0.32489390089086406,0.2632143776353112,0.4532460720640024,0.2893543049312972
